,model_id,label,train length,dev length,test length,batch_size,lr,seed,target_layer,mask_init,model,model path,train loss,dev loss,knn dev acc,dev majority acc,knn test acc,test majority acc,L0 Norm,L0 Max,vanilla acc,ablated acc,kl,mlm vanilla acc,mlm ablated acc,mlm kl
0,bcc41c40-7071-47f8-ac9e-6ccc4933bd8f,tag,16521,1522,15977,16,0.001,0,0,1.0,bert,bert-base-uncased,2.535289418312811,2.5154024759928384,0.2841156356854212,0.1644389182468138,0.28321962821555985,0.16880515741378233,4718592.0,4718592,0.0,0.0,0.021006881071911662,0.0,0.0,0.021420683373104443
1,96992238-5eb4-4d47-a55a-b9597c0fd6a3,tag,16521,1522,15977,16,0.001,0,1,1.0,bert,bert-base-uncased,2.535513177994759,2.5164549350738525,0.30438296549580357,0.1644389182468138,0.29980597108343243,0.16880515741378233,4718592.0,4718592,0.0,0.0,0.023089787257913632,0.0,0.0,0.023988073522394352
2,e89998c3-098e-4cc8-9f66-3d14f18bca7f,tag,16521,1522,15977,16,0.001,0,2,1.0,bert,bert-base-uncased,2.5387142704379175,2.5195045868555703,0.3018961765620143,0.1644389182468138,0.30374913938787007,0.16880515741378233,4718592.0,4718592,0.0,0.0,0.02224686508425617,0.0,0.0,0.021054296330972153
3,ac9f355c-5c63-4b46-b5ff-11fcbc2dcc29,tag,16521,1522,15977,16,0.001,0,3,1.0,bert,bert-base-uncased,2.5390258719844203,2.519651174545288,0.2943114703139571,0.1644389182468138,0.2915440946360393,0.16880515741378233,4718592.0,4718592,0.0,0.0,0.023476192634854117,0.0,0.0,0.023002315651286732
4,3a3b27c8-23e7-440c-88ea-5f413b7470be,tag,16521,1522,15977,16,0.001,0,4,1.0,bert,bert-base-uncased,2.541428373705956,2.5222202142079673,0.3073049424930059,0.1644389182468138,0.30368654941478374,0.16880515741378233,4718592.0,4718592,0.0,0.0,0.02067688383330805,0.0,0.0,0.019964749162847347
5,efc87e9f-7ada-4c00-8c05-c660d0997d90,tag,16521,1522,15977,16,0.001,0,5,1.0,bert,bert-base-uncased,2.542309211146447,2.522756020228068,0.30792663972645323,0.1644389182468138,0.30431244914564687,0.16880515741378233,4718592.0,4718592,0.0,0.0,0.02361287237371056,0.0,0.0,0.024193490093404598
6,66f38f54-4104-482a-a76a-c8f54df4a611,tag,16521,1522,15977,16,0.001,0,6,1.0,bert,bert-base-uncased,2.544801531299468,2.5250913302103677,0.29257071806030466,0.1644389182468138,0.29285848407085185,0.16880515741378233,4718592.0,4718592,0.0,0.0,0.0196106870583346,0.0,0.0,0.020295485854148865
7,29701431-8bfc-4d80-b712-55d85cff3036,tag,16521,1522,15977,16,0.001,0,7,1.0,bert,bert-base-uncased,2.5440298165044477,2.5240906476974487,0.2762822505439851,0.1644389182468138,0.27170307316767855,0.16880515741378233,4718592.0,4718592,0.0,0.0,0.021057543708282767,0.0,0.0,0.020260432904416866
8,111cf27f-7cca-4090-b9a0-cefeb8cf66d9,tag,16521,1522,15977,16,0.001,0,8,1.0,bert,bert-base-uncased,2.5457675918456046,2.525961438814799,0.2898974199564812,0.1644389182468138,0.28747574638542905,0.16880515741378233,4718592.0,4718592,0.0,0.0,0.02295497659726436,0.0,0.0,0.02071203968741677
9,aae3b5bc-0c2b-4863-b0f6-d92273a95b5b,tag,16521,1522,15977,16,0.001,0,9,1.0,bert,bert-base-uncased,2.547321258052703,2.527507702509562,0.2981659931613304,0.1644389182468138,0.29867935156787884,0.16880515741378233,4718592.0,4718592,0.0,0.0,0.022516182711209295,0.0,0.0,0.02100912007418546
10,9c6a6ea6-832f-4cd7-973e-f2654adecac1,tag,16521,1522,15977,16,0.001,0,10,1.0,bert,bert-base-uncased,2.551062591614262,2.5307716528574624,0.284861672365558,0.1644389182468138,0.2839081179195093,0.16880515741378233,4718592.0,4718592,0.0,0.0,0.023560607317581916,0.0,0.0,0.0224808007478714
11,13a188bf-9f5a-47f8-9326-2903375b034a,tag,16521,1522,15977,16,0.001,0,11,1.0,bert,bert-base-uncased,2.5501967553169496,2.5308039585749307,0.30941871308672675,0.1644389182468138,0.31113475621205483,0.16880515741378233,4718592.0,4718592,0.0,0.0,0.02125102416597138,0.0,0.0,0.021125873381441288
